year,"dryb, 01","dryb, 02","dryb, 03","dryb, 04","dryb, 05","dryb, 06","dryb, 07","dryb, 08","dryb, 09","dryb, 10","dryb, 11","dryb, 12","dryb, 13","dryb, 14","dryb, 15","dryb, 16","dryb, 17","dryb, 18","dryb, 19","dryb, 20","dryb, 21","dryb, 22","dryb, 23","dryb, 24","dryb, 25","dryb, 26","dryb, 27","dryb, 28","dryb, 29","dryb, 30","dryb, 31","dryb, 32","dryb, 33","dryb, 34","dryb, 35","dryb, 36","dryb, 37","dryb, 38","dryb, 39","dryb, 40","dryb, 41","dryb, 42","dryb, 43","dryb, 44","dryb, 45","dryb, 46","dryb, 47","dryb, 48","dryb, 49","dryb, 50","dryb, 51","dryb, 52","g10t, 01","g10t, 02","g10t, 03","g10t, 04","g10t, 05","g10t, 06","g10t, 07","g10t, 08","g10t, 09","g10t, 10","g10t, 11","g10t, 12","g10t, 13","g10t, 14","g10t, 15","g10t, 16","g10t, 17","g10t, 18","g10t, 19","g10t, 20","g10t, 21","g10t, 22","g10t, 23","g10t, 24","g10t, 25","g10t, 26","g10t, 27","g10t, 28","g10t, 29","g10t, 30","g10t, 31","g10t, 32","g10t, 33","g10t, 34","g10t, 35","g10t, 36","g10t, 37","g10t, 38","g10t, 39","g10t, 40","g10t, 41","g10t, 42","g10t, 43","g10t, 44","g10t, 45","g10t, 46","g10t, 47","g10t, 48","g10t, 49","g10t, 50","g10t, 51","g10t, 52","rad, 01","rad, 02","rad, 03","rad, 04","rad, 05","rad, 06","rad, 07","rad, 08","rad, 09","rad, 10","rad, 11","rad, 12","rad, 13","rad, 14","rad, 15","rad, 16","rad, 17","rad, 18","rad, 19","rad, 20","rad, 21","rad, 22","rad, 23","rad, 24","rad, 25","rad, 26","rad, 27","rad, 28","rad, 29","rad, 30","rad, 31","rad, 32","rad, 33","rad, 34","rad, 35","rad, 36","rad, 37","rad, 38","rad, 39","rad, 40","rad, 41","rad, 42","rad, 43","rad, 44","rad, 45","rad, 46","rad, 47","rad, 48","rad, 49","rad, 50","rad, 51","rad, 52","rain, 01","rain, 02","rain, 03","rain, 04","rain, 05","rain, 06","rain, 07","rain, 08","rain, 09","rain, 10","rain, 11","rain, 12","rain, 13","rain, 14","rain, 15","rain, 16","rain, 17","rain, 18","rain, 19","rain, 20","rain, 21","rain, 22","rain, 23","rain, 24","rain, 25","rain, 26","rain, 27","rain, 28","rain, 29","rain, 30","rain, 31","rain, 32","rain, 33","rain, 34","rain, 35","rain, 36","rain, 37","rain, 38","rain, 39","rain, 40","rain, 41","rain, 42","rain, 43","rain, 44","rain, 45","rain, 46","rain, 47","rain, 48","rain, 49","rain, 50","rain, 51","rain, 52","relh, 01","relh, 02","relh, 03","relh, 04","relh, 05","relh, 06","relh, 07","relh, 08","relh, 09","relh, 10","relh, 11","relh, 12","relh, 13","relh, 14","relh, 15","relh, 16","relh, 17","relh, 18","relh, 19","relh, 20","relh, 21","relh, 22","relh, 23","relh, 24","relh, 25","relh, 26","relh, 27","relh, 28","relh, 29","relh, 30","relh, 31","relh, 32","relh, 33","relh, 34","relh, 35","relh, 36","relh, 37","relh, 38","relh, 39","relh, 40","relh, 41","relh, 42","relh, 43","relh, 44","relh, 45","relh, 46","relh, 47","relh, 48","relh, 49","relh, 50","relh, 51","relh, 52","sun, 01","sun, 02","sun, 03","sun, 04","sun, 05","sun, 06","sun, 07","sun, 08","sun, 09","sun, 10","sun, 11","sun, 12","sun, 13","sun, 14","sun, 15","sun, 16","sun, 17","sun, 18","sun, 19","sun, 20","sun, 21","sun, 22","sun, 23","sun, 24","sun, 25","sun, 26","sun, 27","sun, 28","sun, 29","sun, 30","sun, 31","sun, 32","sun, 33","sun, 34","sun, 35","sun, 36","sun, 37","sun, 38","sun, 39","sun, 40","sun, 41","sun, 42","sun, 43","sun, 44","sun, 45","sun, 46","sun, 47","sun, 48","sun, 49","sun, 50","sun, 51","sun, 52","tmax, 01","tmax, 02","tmax, 03","tmax, 04","tmax, 05","tmax, 06","tmax, 07","tmax, 08","tmax, 09","tmax, 10","tmax, 11","tmax, 12","tmax, 13","tmax, 14","tmax, 15","tmax, 16","tmax, 17","tmax, 18","tmax, 19","tmax, 20","tmax, 21","tmax, 22","tmax, 23","tmax, 24","tmax, 25","tmax, 26","tmax, 27","tmax, 28","tmax, 29","tmax, 30","tmax, 31","tmax, 32","tmax, 33","tmax, 34","tmax, 35","tmax, 36","tmax, 37","tmax, 38","tmax, 39","tmax, 40","tmax, 41","tmax, 42","tmax, 43","tmax, 44","tmax, 45","tmax, 46","tmax, 47","tmax, 48","tmax, 49","tmax, 50","tmax, 51","tmax, 52","tmin, 01","tmin, 02","tmin, 03","tmin, 04","tmin, 05","tmin, 06","tmin, 07","tmin, 08","tmin, 09","tmin, 10","tmin, 11","tmin, 12","tmin, 13","tmin, 14","tmin, 15","tmin, 16","tmin, 17","tmin, 18","tmin, 19","tmin, 20","tmin, 21","tmin, 22","tmin, 23","tmin, 24","tmin, 25","tmin, 26","tmin, 27","tmin, 28","tmin, 29","tmin, 30","tmin, 31","tmin, 32","tmin, 33","tmin, 34","tmin, 35","tmin, 36","tmin, 37","tmin, 38","tmin, 39","tmin, 40","tmin, 41","tmin, 42","tmin, 43","tmin, 44","tmin, 45","tmin, 46","tmin, 47","tmin, 48","tmin, 49","tmin, 50","tmin, 51","tmin, 52","windrun, 01","windrun, 02","windrun, 03","windrun, 04","windrun, 05","windrun, 06","windrun, 07","windrun, 08","windrun, 09","windrun, 10","windrun, 11","windrun, 12","windrun, 13","windrun, 14","windrun, 15","windrun, 16","windrun, 17","windrun, 18","windrun, 19","windrun, 20","windrun, 21","windrun, 22","windrun, 23","windrun, 24","windrun, 25","windrun, 26","windrun, 27","windrun, 28","windrun, 29","windrun, 30","windrun, 31","windrun, 32","windrun, 33","windrun, 34","windrun, 35","windrun, 36","windrun, 37","windrun, 38","windrun, 39","windrun, 40","windrun, 41","windrun, 42","windrun, 43","windrun, 44","windrun, 45","windrun, 46","windrun, 47","windrun, 48","windrun, 49","windrun, 50","windrun, 51","windrun, 52"
2000,5.1000000000000005,3.142857142857143,3.585714285714286,3.185714285714286,7.3999999999999995,5.885714285714286,3.3857142857142857,5.057142857142857,4.885714285714286,9.671428571428573,7.3428571428571425,6.814285714285715,5.485714285714286,6.142857142857143,4.542857142857143,9.857142857142858,11.171428571428573,10.799999999999999,13.057142857142859,13.214285714285714,11.299999999999999,14.185714285714285,14.571428571428571,18.157142857142855,16.071428571428573,15.814285714285715,14.757142857142856,12.928571428571429,17.1,17.385714285714286,18.142857142857142,19.114285714285717,17.814285714285713,17.97142857142857,14.742857142857144,15.814285714285715,16.314285714285713,14.971428571428572,14.214285714285714,11.114285714285714,8.928571428571429,10.37142857142857,11.12857142857143,6.457142857142857,7.357142857142857,3.642857142857143,5.3999999999999995,8.714285714285714,9.342857142857143,5.614285714285714,5.228571428571429,0.19999999999999998,5.514285714285714,4.328571428571428,4,3.6142857142857143,6.528571428571429,5.714285714285714,4.585714285714286,5.228571428571429,5.471428571428571,7.557142857142857,7.471428571428571,7.414285714285714,6.885714285714286,6.642857142857143,7.085714285714286,8.9,10.614285714285714,11.471428571428572,14.142857142857142,15.1,13.757142857142856,14.414285714285715,15.62857142857143,17.1,17.37142857142857,16.514285714285716,16.571428571428573,15.242857142857144,17.1,17.385714285714286,17.9,18.185714285714287,17.942857142857143,16.54285714285714,15.357142857142858,15.328571428571427,16.2,14.714285714285714,14.285714285714286,12.514285714285714,10.785714285714286,11,10.842857142857143,8.342857142857143,8.142857142857142,6.1571428571428575,5.985714285714286,7.885714285714286,8.5,7.242857142857143,6.3,3.4444444444444446,235.91428571428574,226.71428571428572,252.67142857142858,385.38571428571424,304.8142857142857,480.61428571428576,657.8857142857142,628.7142857142857,772.9142857142858,783.2142857142857,925.0857142857143,1059.3714285714286,696.2571428571429,1356.1714285714286,907.9285714285714,1229.8857142857144,1143.5428571428572,1523.4285714285713,1408.4428571428573,1869.957142857143,1601.8999999999999,1784.4428571428573,1932.7428571428572,2041.6285714285716,1481.185714285714,1322,1126.142857142857,1330.1000000000001,2089.5,1611.9285714285713,1709.2142857142858,1449.2857142857142,1484.3,1639.0285714285712,1441.3714285714286,1092.4,853.8285714285714,812.8000000000001,860.4857142857143,704.7714285714286,609.6857142857143,456.2857142857143,371.6857142857143,514.4428571428572,310.7857142857143,337.0142857142857,196.41428571428574,180.62857142857143,155.92857142857142,206.78571428571428,78.17142857142858,242.63333333333333,1.3714285714285714,0.9857142857142858,0.5285714285714286,0.5,1.8571428571428572,1.9857142857142858,1.4000000000000001,3.0285714285714285,3.3428571428571425,0,0.014285714285714287,0.7000000000000001,3.4571428571428577,4.742857142857143,4.314285714285714,3.7714285714285714,2.857142857142857,0.5428571428571428,0.7285714285714285,3.1999999999999997,7.728571428571429,0.7285714285714285,0.4428571428571429,0,0.37142857142857144,2.085714285714286,3.442857142857143,2.2714285714285714,0.042857143,0.071428571,2,6.214285714285714,0.35714285714285715,0.9000000000000001,0.9428571428571428,0.6857142857142857,2.1285714285714286,4.871428571428572,6.514285714285713,2.457142857142857,5.214285714285714,4.642857142857143,9.914285714285715,5.885714285714286,4.814285714285715,2.9,3.0714285714285716,5.1571428571428575,4.971428571428571,3.1714285714285713,2.757142857142857,2.322222222222222,92.71428571428571,93.57142857142857,92.71428571428571,92.14285714285714,91.57142857142857,85.85714285714286,83.42857142857143,89,86.28571428571429,81.57142857142857,82.42857142857143,91.14285714285714,87.57142857142857,84.42857142857143,90,86,87.42857142857143,87.57142857142857,91,77,80.57142857142857,76.57142857142857,76.14285714285714,77.14285714285714,78.14285714285714,80.85714285714286,88,76.57142857142857,70.85714285714286,72.42857142857143,82.42857142857143,77.14285714285714,78.71428571428571,71.71428571428571,80,78,83,85.14285714285714,91,84.85714285714286,90.57142857142857,94.71428571428571,87.85714285714286,86.14285714285714,89,96.14285714285714,90.57142857142857,94.85714285714286,88.57142857142857,92.57142857142857,98.57142857142857,89.66666666666667,2.6285714285714286,1.3714285714285714,2.4714285714285715,3.085714285714286,1.5,3.7571428571428567,4.685714285714285,3.942857142857143,5.1571428571428575,3.4285714285714284,4.0285714285714285,3.914285714285714,1.7,6.357142857142857,2.9714285714285715,4.628571428571428,3.6999999999999997,5.685714285714286,3.8857142857142857,6.857142857142857,6.085714285714286,6.2,8.214285714285714,7.971428571428571,3.9857142857142853,2.7285714285714286,2.1285714285714286,3.6714285714285713,9.657142857142858,5.242857142857143,6.785714285714286,4.885714285714286,5.7,8.528571428571428,6.685714285714285,4.6571428571428575,3.242857142857143,4.071428571428571,4.242857142857143,4.0285714285714285,2.885714285714286,2.2285714285714286,2.1285714285714286,4.3428571428571425,2.0714285714285716,2.6714285714285713,1.0714285714285714,1.4285714285714286,0.8571428571428571,2.3857142857142857,0.1,2.2222222222222223,8.657142857142857,5.6000000000000005,6.171428571428572,7.757142857142857,9.914285714285715,9.542857142857143,8.085714285714285,9.514285714285714,8.942857142857141,12.828571428571427,10.671428571428573,12,8.585714285714285,10.342857142857142,8.142857142857142,13.285714285714286,14.428571428571429,15.171428571428573,18.042857142857144,16.571428571428573,14.4,17.428571428571427,17.7,22.728571428571428,19.185714285714287,19.157142857142855,18.114285714285714,16.428571428571427,21.314285714285713,21.657142857142855,22.67142857142857,23.357142857142858,21.557142857142857,22.342857142857145,19.24285714285714,19.728571428571428,19.842857142857145,17.557142857142857,17.54285714285714,13.728571428571428,12.9,12.6,13.728571428571428,10.185714285714285,9.714285714285714,8.971428571428572,8.5,12.242857142857144,11.9,8.285714285714286,6.3999999999999995,3.6000000000000005,2.357142857142857,0.8,0.9285714285714286,0.32857142857142857,5.914285714285714,3.2142857142857144,0.7142857142857143,1.0714285714285714,1.8857142857142857,7.185714285714285,4.3,2.0428571428571427,3.257142857142857,1.7285714285714284,1.2142857142857142,6.2,6.857142857142857,7.257142857142857,9.614285714285714,8.971428571428572,7.371428571428572,8.4,8.714285714285714,12.171428571428573,12.485714285714284,10.942857142857141,11.842857142857143,9.857142857142858,9.842857142857143,12.1,12.257142857142856,13.785714285714286,13.285714285714286,11.142857142857142,9.171428571428573,10.957142857142857,12.714285714285714,11.314285714285715,9.814285714285715,8.485714285714286,6.071428571428571,7.328571428571429,8.542857142857143,4.257142857142857,5.785714285714286,0.5714285714285714,2.5714285714285716,6.228571428571429,7.571428571428571,4.271428571428571,4,-1.466666667,208,208.14285714285714,212.42857142857142,295.7142857142857,280.14285714285717,338,258.57142857142856,197.71428571428572,322.7142857142857,313.7142857142857,213.71428571428572,128.71428571428572,245.14285714285714,258.57142857142856,181.71428571428572,200.28571428571428,151.14285714285714,247.42857142857142,154.57142857142858,180.71428571428572,194.28571428571428,134.42857142857142,146.14285714285714,168.85714285714286,173.42857142857142,78.14285714285714,143,171.85714285714286,161.28571428571428,99.57142857142857,139.42857142857142,106.57142857142857,149.14285714285714,159.28571428571428,141.71428571428572,135.57142857142858,167.14285714285714,143.85714285714286,160,184.42857142857142,167.14285714285714,144.28571428571428,341,289.7142857142857,257.57142857142856,172.42857142857142,242.42857142857142,248.28571428571428,350.7142857142857,273.85714285714283,251.28571428571428,220.11111111111111
2001,4.2125,2.2142857142857144,-0.971428571,3.7142857142857144,2.0285714285714285,6.271428571428571,3.5857142857142854,2.8285714285714287,0.7857142857142857,7.471428571428571,4.628571428571428,4.228571428571429,6.914285714285714,8.542857142857143,7.6571428571428575,5.714285714285714,8.328571428571427,8.714285714285714,13.285714285714286,10.9,14.714285714285714,14.357142857142858,12.87142857142857,14.285714285714286,15.857142857142858,19.557142857142857,20.32857142857143,15.142857142857142,16.042857142857144,20.985714285714288,18.15714285714286,15.714285714285714,18.74285714285714,19.442857142857143,15.928571428571429,13.657142857142857,12.771428571428572,11.542857142857143,13.671428571428573,13.985714285714286,13.971428571428572,13.028571428571428,12.514285714285714,9.6,6.371428571428572,5.557142857142857,7.071428571428571,6.342857142857143,4.685714285714285,1.9,1.1714285714285713,2.7714285714285714,4.4625,2.7285714285714286,1.3142857142857143,2.814285714285714,2.7285714285714286,5.257142857142857,4.271428571428571,4.185714285714286,2.742857142857143,5.314285714285715,5.871428571428572,5.271428571428571,6.3999999999999995,8.228571429,8.6,7.185714285714285,8.528571428571428,9.214285714285714,11.685714285714285,13.257142857142856,14.757142857142856,16.114285714285714,14.828571428571427,15.385714285714286,16.214285714285715,18.400000000000002,19.685714285714287,16.557142857142857,16.3,18.914285714285715,19.028571428571432,17.085714285714285,18.057142857142857,18.271428571428572,16.714285714285715,15.757142857142856,14.071428571428571,13.228571428571428,13.857142857142858,14.057142857142859,13.571428571428571,13.814285714285715,12.771428571428572,10.37142857142857,8.528571428571428,7.6000000000000005,7.871428571428572,7.685714285714285,6.757142857142857,4.442857142857143,3.7142857142857144,3.242857142857143,217.425,301.88571428571424,294.6714285714285,378.62857142857143,235.15714285714284,331.04285714285714,656.3285714285714,698.4,575.1857142857143,682.6,584.1571428571428,461.84285714285716,850.1571429,992.4428571428572,1077.2,1339.5857142857144,1189.3999999999999,1318.1142857142856,2139.8142857142857,1136.4714285714285,2403.871428571429,2111.714285714286,1820.5,1585.7714285714285,2445.442857142857,2001.4285714285713,1610.142857142857,1738.5142857142857,1285.3714285714286,2312.785714285714,1789.5285714285715,1172.8714285714286,1537.8428571428572,1521.642857142857,1328.5285714285715,1312.7,1137.242857142857,599.1428571428571,677.1571429,776.5857142857142,577.4857142857143,450.5285714285714,544.8428571428572,615.3142857142857,437.1714285714285,263.7,243.54285714285714,209.45714285714286,254.31428571428572,186.4,254.27142857142857,211.17142857142858,2.825,0,0.7285714285714285,5.771428571428571,6.385714285714286,4.442857142857143,4.285714285714286,0.2285714285714286,1.6857142857142857,3.8,3.985714285714286,3.0285714285714285,2.1285714285714286,5.214285714285714,1.457142857142857,1.8000000000000003,3.4857142857142853,0.2,2.157142857142857,4.8,0,0.1285714285714286,0.6,3.0142857142857147,0,0.24285714285714288,0.42857142857142855,3.057142857142857,4.514285714285714,0,3.0857142857142854,6.985714285714287,1.5857142857142859,0.32857142857142857,5.585714285714286,1.1714285714285713,1,3.6571428571428575,4.171428571428571,4.514285714285714,2.1142857142857143,6.514285714285713,3.3285714285714287,0.057142857,1.8428571428571427,1.2571428571428573,0.9571428571428572,3.0571428571428574,1.885714285714286,0.014285714285714287,0.39999999999999997,0.37142857142857144,95.25,87.85714285714286,93,93.57142857142857,98.14285714285714,87.85714285714286,93,89.28571428571429,93.42857142857143,92,91.71428571428571,90.57142857142857,88.57142857142857,86.28571428571429,84.28571428571429,77.71428571428571,89.57142857142857,71,73.85714285714286,88,75.57142857142857,78.28571428571429,68.28571428571429,75.28571428571429,69.71428571428571,80.14285714285714,79.14285714285714,72.57142857142857,75.42857142857143,66.85714285714286,78.57142857142857,85.14285714285714,84.14285714285714,77.28571428571429,78,71.57142857142857,74.71428571428571,92.85714285714286,95.57142857142857,86.85714285714286,92.14285714285714,94.28571428571429,91,89.28571428571429,86.28571428571429,91,87.28571428571429,93.42857142857143,94.14285714285714,91.28571428571429,89.14285714285714,86.85714285714286,2.575,3.3000000000000003,2.5142857142857147,4.128571428571428,0.7714285714285714,1.985714285714286,5.128571428571428,4.5285714285714285,2.1714285714285713,2.628571428571429,2.2714285714285714,1.0285714285714287,3.2285714285714286,3.8857142857142857,4.171428571428572,5.057142857142857,3.9714285714285715,4.742857142857143,9.257142857142856,2.057142857142857,10.485714285714284,9.514285714285714,7.385714285714285,4.185714285714286,10.242857142857144,8.6,5.3,6.542857142857143,3.342857142857143,10.085714285714285,7.971428571428571,4.128571428571428,6.728571428571429,7.771428571428571,5.757142857142857,6.1,5.857142857142857,2.0571428571428574,2.9,3.9714285714285715,2.342857142857143,1.7571428571428573,3.957142857142857,5.985714285714286,3.5714285714285716,2.1714285714285713,1.0714285714285714,1.3,2.6571428571428575,1.8714285714285714,2.5142857142857147,2.2857142857142856,7.3,5.571428571428571,2.1142857142857143,7.742857142857143,5.785714285714286,9.642857142857142,8.485714285714286,6.571428571428571,3.742857142857143,11.685714285714285,7.428571428571429,7.057142857142857,10.771428571428572,12.200000000000001,11.485714285714286,8.771428571,12.242857142857144,12.299999999999999,19.957142857142856,14.87142857142857,19.557142857142857,18.257142857142856,16.47142857142857,17.428571428571427,20.442857142857143,23.271428571428572,23.957142857142856,18.357142857142858,19.014285714285712,25.685714285714287,22.542857142857144,19.414285714285715,23.785714285714285,23.614285714285717,19.414285714285715,17.342857142857145,16.414285714285715,14.114285714285714,17.428571428571427,16.885714285714286,17.7,15.971428571428572,15.442857142857145,13.285714285714286,9.814285714285715,8.371428571428572,10.428571428571429,10,8.728571429,4.485714285714286,4.9,5.085714285714286,1.6625,0.45714285714285713,-3.014285714,1.9142857142857141,0.25714285714285706,3.6999999999999997,1.542857142857143,0.4857142857142857,-1,4.071428571428571,2.5142857142857147,2.442857142857143,4.485714285714286,4.714285714285714,4.871428571428572,1.6285714285714286,4.814285714285715,4.557142857142857,7.057142857142857,8.485714285714286,8.528571428571428,9.985714285714286,7.1571428571428575,10.085714285714285,9.328571428571427,13.62857142857143,16.242857142857144,11.042857142857143,10.785714285714286,13.285714285714286,12.9,12.799999999999999,14.485714285714286,13.471428571428572,11.428571428571429,10.299999999999999,9.371428571,8.8,10.742857142857144,11.728571428571428,10.514285714285714,10.442857142857141,10.314285714285715,6.1000000000000005,3.114285714285714,3.6999999999999997,3.857142857142857,4.114285714285715,2.085714285714286,0.2428571428571428,-0.571428571,0.12857142857142853,202.5,303,92.42857142857143,228.57142857142858,158,299.57142857142856,132,231.57142857142858,242.71428571428572,224.14285714285714,241.42857142857142,239.57142857142858,232.71428571428572,302.85714285714283,258.2857142857143,247.85714285714286,188.85714285714286,272.42857142857144,200,171.14285714285714,179,224.71428571428572,173.42857142857142,139.42857142857142,138.57142857142858,196.28571428571428,143.14285714285714,213,175,93.85714285714286,156.71428571428572,194.85714285714286,139.14285714285714,100.28571428571429,93.71428571428571,223.28571428571428,222.85714285714286,211.14285714285714,113.42857142857143,222.14285714285714,151.57142857142858,160.57142857142858,156.71428571428572,181.14285714285714,252.85714285714286,152.28571428571428,210,186.28571428571428,183.14285714285714,202.85714285714286,225.71428571428572,315.42857142857144
2002,0.8875,3.0285714285714285,5.714285714285714,7.742857142857143,9.528571428571428,6.885714285714286,4.857142857142857,5.357142857142857,5.228571428571429,7.728571428571429,6.528571428571429,8.771428571,7.971428571428571,9.671428571428573,7.3999999999999995,10.171428571428573,11.228571428571428,9.357142857142858,9.785714285714286,14.857142857142858,13.285714285714286,14.028571428571427,13.299999999999999,15.12857142857143,16.32857142857143,15.671428571428569,13.514285714285714,15.985714285714286,17.342857142857145,18.085714285714285,17.771428571428572,17.071428571428573,19.457142857142856,17.714285714285715,15.457142857142856,16.04285714285714,15.385714285714286,13.928571428571429,13.714285714285714,13.671428571428573,10.085714285714285,7.1571428571428575,10.514285714285714,9.914285714285715,8.657142857142857,8.4,6.428571428571429,7.328571428571428,5.771428571428571,3.0285714285714285,4.1,8.814285714285715,2.7375,3.1285714285714286,5.1571428571428575,6.714285714285714,7.7,6.6571428571428575,6.242857142857143,5.5,5.371428571428572,6.1571428571428575,6.371428571428572,8.457142857142857,7.628571428571429,9.271428571428572,8.042857142857143,8.514285714285714,11.1,9.785714285714286,10.828571428571427,13.085714285714285,13.9,13.428571428571429,14.728571428571428,14.928571428571429,16.357142857142858,16.04285714285714,15.271428571428572,15.971428571428573,17.7,17.32857142857143,18.485714285714288,17.6,18.3,18.571428571428573,17.128571428571426,15.928571428571429,15.471428571428572,14.9,13.371428571428572,13.471428571428572,12.200000000000001,9.928571428571429,10.12857142857143,10.314285714285715,9.885714285714286,9.342857142857143,8.1,8.257142857142856,7.385714285714286,5.1000000000000005,5.3,7.928571428571429,265.9375,146.18571428571428,215.02857142857144,116.55714285714285,193.84285714285713,326.7285714285714,603.5714285714286,569.0428571428572,647.1999999999999,674.0285714285714,576.1285714285715,869.9714285714286,1512.042857142857,1534.0714285714287,1406.8428571428572,1559.7714285714285,1635.0285714285712,1500.9285714285713,1075.8428571428572,1684.6000000000001,1639.8285714285714,2177.0714285714284,923.8571428571429,1701.242857142857,2101.785714285714,2191.9142857142856,1255.3857142857144,1750.0857142857144,1880.7428571428572,1838.685714285714,1241.5142857142857,1163.1285714285714,1730.5142857142857,1350.4428571428573,1241.2857142857142,1454.957142857143,1067.6142857142856,883.1142857142856,1096.7714285714285,921.4714285714286,543.4571428571428,445.1714285714285,488.7714285714286,280.9714285714286,274.1142857142857,291.74285714285713,205.64285714285714,192.42857142857142,154.4857142857143,106.60000000000001,147.71428571428572,115.51428571428572,3.025,0.4714285714285715,1.7857142857142858,6.114285714285714,3.1000000000000005,2.2,1.6857142857142857,3.914285714285714,2.3285714285714287,0.6714285714285715,3.9285714285714284,2.4285714285714284,0.014285714285714287,0,0,0.8285714285714285,3.128571428571429,4.4,1,2.814285714285714,6.642857142857143,0.7428571428571429,1.9714285714285715,1.4,0.5714285714285714,0.19999999999999998,5.185714285714285,3.2142857142857144,0.071428571,0.085714286,5.8,5,0.19999999999999998,1.2,0.071428571,0.2857142857142857,3.2857142857142856,0.057142857,0.028571428571428574,0.085714286,2.357142857142857,5.142857142857143,3.8999999999999995,3.8857142857142857,5.9,5.442857142857143,3.6142857142857143,1.7857142857142858,1.1142857142857143,3.0714285714285716,3.185714285714286,5.2,92.875,99,92.28571428571429,89.42857142857143,84,83.14285714285714,87,85.85714285714286,84.14285714285714,79.71428571428571,91.42857142857143,83,77,73.71428571428571,71.42857142857143,67.71428571428571,76.57142857142857,77.14285714285714,89.42857142857143,74.71428571428571,76.14285714285714,71.14285714285714,87.42857142857143,78.28571428571429,73.57142857142857,61.57142857142857,84.28571428571429,75.71428571428571,70,72.85714285714286,84,82.14285714285714,75,76.57142857142857,82.57142857142857,82,82.14285714285714,79.28571428571429,76.14285714285714,84.14285714285714,87.42857142857143,89.71428571428571,80,90,92.14285714285714,94.57142857142857,96.57142857142857,96.57142857142857,90.85714285714286,92.42857142857143,94.42857142857143,93.71428571428571,2.25,0.3,1.1,0.3,1.1285714285714286,1.9142857142857144,4.042857142857143,3.4428571428571426,3.314285714285714,2.942857142857143,1.4142857142857144,1.7857142857142858,6.642857142857143,7.985714285714286,6.414285714285714,6.542857142857143,6.757142857142857,6.271428571428571,2.414285714285714,6,5.371428571428572,9.014285714285714,1.557142857142857,4.557142857142857,8.214285714285714,9.5,3.2714285714285714,7.271428571428571,6.671428571428571,6.942857142857143,3.4428571428571426,3.014285714285714,7.6571428571428575,5.6000000000000005,5.6000000000000005,6.514285714285714,5.014285714285714,3,6.185714285714285,5.6000000000000005,1.8285714285714287,2.914285714285714,3.7857142857142856,1.2285714285714289,2.1,2.157142857142857,1.1714285714285713,1.1285714285714286,1.3142857142857143,0.8428571428571429,1.5142857142857142,0.48571428571428577,5.325,6.057142857142857,9.385714285714286,10.757142857142856,11.914285714285715,11,9.085714285714285,9.585714285714285,8.885714285714286,10.942857142857141,10.471428571428572,12.214285714285714,12.928571428571429,15.285714285714286,10.914285714285715,14.485714285714286,16.442857142857143,12.62857142857143,14.842857142857143,18.2,15.799999999999999,18.114285714285714,15.9,19.114285714285717,20.47142857142857,19.32857142857143,17.74285714285714,19.585714285714285,21.37142857142857,22.942857142857143,22.285714285714285,20.685714285714287,24.599999999999998,21.557142857142857,20.357142857142858,20.714285714285715,19.014285714285712,16.8,17.342857142857145,18.771428571428572,13.785714285714286,10.942857142857141,13.700000000000001,12.942857142857141,12.257142857142856,11.185714285714285,9.728571428571428,10.328571428571427,7.128571428571428,4.557142857142857,6.8428571428571425,11.185714285714285,-1.3875,1.2,2.8000000000000003,5.7,6.985714285714286,3.3428571428571425,2.657142857142857,2.085714285714286,2.2285714285714286,3.242857142857143,3.3714285714285714,6.6000000000000005,2.042857142857143,5.728571428571429,2.4714285714285715,2.8714285714285714,7.057142857142857,4.042857142857143,7.1000000000000005,9.799999999999999,10.071428571428571,6.8999999999999995,10.671428571428573,10.614285714285714,10.528571428571428,8.214285714285714,10.685714285714285,10.171428571428573,11.9,12.785714285714286,13.6,13.142857142857142,14.057142857142859,13.771428571428572,11.857142857142858,10.528571428571428,11.542857142857143,10.942857142857141,7.928571428571429,9.042857142857143,6.614285714285714,4,5.933333333333334,7.571428571428571,6.114285714285715,6.214285714285714,3.257142857142857,5.514285714285714,4.4,2.0285714285714285,1.7571428571428573,7.542857142857143,129.75,148,262.85714285714283,356.7142857142857,380.85714285714283,403.7142857142857,240.57142857142858,458.85714285714283,327.2857142857143,264.57142857142856,311.57142857142856,239.71428571428572,147.14285714285714,257,239.85714285714286,138.85714285714286,280,249.14285714285714,169.28571428571428,225.85714285714286,229.14285714285714,167,132.85714285714286,172.57142857142858,122.14285714285714,169.14285714285714,174,103.57142857142857,115,130.57142857142858,79.42857142857143,109.85714285714286,110.57142857142857,104.71428571428571,168.14285714285714,145,178.85714285714286,144.57142857142858,125.71428571428571,121.57142857142857,202.85714285714286,153.71428571428572,310.57142857142856,148.14285714285714,188.14285714285714,142.71428571428572,147.28571428571428,184.28571428571428,248.42857142857142,318.85714285714283,140.71428571428572,201.57142857142858
