study_id,harvest_year,obs_unit_id,obs_unit_rep_id,block,row,column,plot_id,sample_replicate_id,obs_unit_type,variety_factor_level,tab_variety_type,sample_date,tab_sb_assessment_date,sample_timing,tab_sb_wash_date,tab_sb_setup_date,ww_pla_smpl_cnt,ww_rts_smpl_cnt,ww_pla_smpl_tkal_cnt,ww_rts_smpl_tkal_cnt
2019-R-CS-760,2019,2019-R-CS-760-17,2019-R-CS-760-17-E,3,1,3,17,E,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,60,9,31
2019-R-CS-760,2019,2019-R-CS-760-14,2019-R-CS-760-14-A,3,2,1,14,A,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,8,44,8,22
2019-R-CS-760,2019,2019-R-CS-760-14,2019-R-CS-760-14-B,3,2,1,14,B,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,3,19,3,6
2019-R-CS-760,2019,2019-R-CS-760-14,2019-R-CS-760-14-C,3,2,1,14,C,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,55,9,27
2019-R-CS-760,2019,2019-R-CS-760-14,2019-R-CS-760-14-D,3,2,1,14,D,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,11,66,9,30
2019-R-CS-760,2019,2019-R-CS-760-14,2019-R-CS-760-14-E,3,2,1,14,E,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,66,10,32
2019-R-CS-760,2019,2019-R-CS-760-15,2019-R-CS-760-15-A,3,2,2,15,A,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,49,3,3
2019-R-CS-760,2019,2019-R-CS-760-15,2019-R-CS-760-15-B,3,2,2,15,B,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,7,39,6,13
2019-R-CS-760,2019,2019-R-CS-760-15,2019-R-CS-760-15-C,3,2,2,15,C,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,56,10,28
2019-R-CS-760,2019,2019-R-CS-760-15,2019-R-CS-760-15-D,3,2,2,15,D,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,62,9,23
2019-R-CS-760,2019,2019-R-CS-760-15,2019-R-CS-760-15-E,3,2,2,15,E,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,73,10,55
2019-R-CS-760,2019,2019-R-CS-760-18,2019-R-CS-760-18-A,3,2,3,18,A,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,55,9,34
2019-R-CS-760,2019,2019-R-CS-760-18,2019-R-CS-760-18-B,3,2,3,18,B,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,51,6,9
2019-R-CS-760,2019,2019-R-CS-760-18,2019-R-CS-760-18-C,3,2,3,18,C,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,8,50,8,30
2019-R-CS-760,2019,2019-R-CS-760-18,2019-R-CS-760-18-D,3,2,3,18,D,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,51,9,15
2019-R-CS-760,2019,2019-R-CS-760-18,2019-R-CS-760-18-E,3,2,3,18,E,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,61,9,24
2019-R-CS-760,2019,2019-R-CS-760-20,2019-R-CS-760-20-A,4,1,1,20,A,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,8,44,8,26
2019-R-CS-760,2019,2019-R-CS-760-20,2019-R-CS-760-20-B,4,1,1,20,B,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,5,33,4,8
2019-R-CS-760,2019,2019-R-CS-760-20,2019-R-CS-760-20-C,4,1,1,20,C,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,52,9,38
2019-R-CS-760,2019,2019-R-CS-760-20,2019-R-CS-760-20-D,4,1,1,20,D,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,60,10,41
2019-R-CS-760,2019,2019-R-CS-760-20,2019-R-CS-760-20-E,4,1,1,20,E,plot,Cadenza,LOW,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,66,10,29
2019-R-CS-760,2019,2019-R-CS-760-21,2019-R-CS-760-21-A,4,1,2,21,A,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,52,3,3
2019-R-CS-760,2019,2019-R-CS-760-21,2019-R-CS-760-21-B,4,1,2,21,B,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,55,8,18
2019-R-CS-760,2019,2019-R-CS-760-21,2019-R-CS-760-21-C,4,1,2,21,C,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,70,10,32
2019-R-CS-760,2019,2019-R-CS-760-21,2019-R-CS-760-21-D,4,1,2,21,D,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,59,10,29
2019-R-CS-760,2019,2019-R-CS-760-21,2019-R-CS-760-21-E,4,1,2,21,E,plot,Duxford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,55,9,34
2019-R-CS-760,2019,2019-R-CS-760-24,2019-R-CS-760-24-A,4,1,3,24,A,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,52,7,11
2019-R-CS-760,2019,2019-R-CS-760-24,2019-R-CS-760-24-B,4,1,3,24,B,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,51,8,17
2019-R-CS-760,2019,2019-R-CS-760-24,2019-R-CS-760-24-C,4,1,3,24,C,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,57,6,9
2019-R-CS-760,2019,2019-R-CS-760-24,2019-R-CS-760-24-D,4,1,3,24,D,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,72,10,23
2019-R-CS-760,2019,2019-R-CS-760-24,2019-R-CS-760-24-E,4,1,3,24,E,plot,Hereward,HIGH,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,59,4,4
2019-R-CS-760,2019,2019-R-CS-760-19,2019-R-CS-760-19-A,4,2,1,19,A,plot,Hereford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,9,53,7,13
2019-R-CS-760,2019,2019-R-CS-760-19,2019-R-CS-760-19-B,4,2,1,19,B,plot,Hereford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,7,40,7,17
2019-R-CS-760,2019,2019-R-CS-760-19,2019-R-CS-760-19-C,4,2,1,19,C,plot,Hereford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,59,10,39
2019-R-CS-760,2019,2019-R-CS-760-19,2019-R-CS-760-19-D,4,2,1,19,D,plot,Hereford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,70,10,43
2019-R-CS-760,2019,2019-R-CS-760-19,2019-R-CS-760-19-E,4,2,1,19,E,plot,Hereford,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,66,8,15
2019-R-CS-760,2019,2019-R-CS-760-22,2019-R-CS-760-22-A,4,2,2,22,A,plot,Xi19,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,8,52,8,28
2019-R-CS-760,2019,2019-R-CS-760-22,2019-R-CS-760-22-B,4,2,2,22,B,plot,Xi19,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,7,38,1,1
2019-R-CS-760,2019,2019-R-CS-760-22,2019-R-CS-760-22-C,4,2,2,22,C,plot,Xi19,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,69,10,31
2019-R-CS-760,2019,2019-R-CS-760-22,2019-R-CS-760-22-D,4,2,2,22,D,plot,Xi19,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,64,10,31
2019-R-CS-760,2019,2019-R-CS-760-22,2019-R-CS-760-22-E,4,2,2,22,E,plot,Xi19,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,62,7,10
2019-R-CS-760,2019,2019-R-CS-760-23,2019-R-CS-760-23-A,4,2,3,23,A,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,66,9,33
2019-R-CS-760,2019,2019-R-CS-760-23,2019-R-CS-760-23-B,4,2,3,23,B,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,6,34,5,10
2019-R-CS-760,2019,2019-R-CS-760-23,2019-R-CS-760-23-C,4,2,3,23,C,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,69,10,28
2019-R-CS-760,2019,2019-R-CS-760-23,2019-R-CS-760-23-D,4,2,3,23,D,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,69,10,36
2019-R-CS-760,2019,2019-R-CS-760-23,2019-R-CS-760-23-E,4,2,3,23,E,plot,Barley - KWS Cassia,TEST,,2020-02-17/20,post harvest,2020-01-10,2019-12-06,10,66,8,17
