study_id,harvest_year,obs_unit_id,obs_unit_rep_id,block,row,column,plot_id,sample_replicate_id,obs_unit_type,variety_factor_level,tab_variety_type,sample_date,tab_sb_assessment_date,sample_timing,tab_sb_wash_date,tab_sb_setup_date,ww_pla_smpl_cnt,ww_rts_smpl_cnt,ww_pla_smpl_tkal_cnt,ww_rts_smpl_tkal_cnt
2018-R-CS-760,2018,2018-R-CS-760-14,2018-R-CS-760-14-C,3,2,1,14,C,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,71,10,29
2018-R-CS-760,2018,2018-R-CS-760-14,2018-R-CS-760-14-D,3,2,1,14,D,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,73,10,53
2018-R-CS-760,2018,2018-R-CS-760-14,2018-R-CS-760-14-E,3,2,1,14,E,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,70,9,49
2018-R-CS-760,2018,2018-R-CS-760-15,2018-R-CS-760-15-A,3,2,2,15,A,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,60,9,30
2018-R-CS-760,2018,2018-R-CS-760-15,2018-R-CS-760-15-B,3,2,2,15,B,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,65,9,42
2018-R-CS-760,2018,2018-R-CS-760-15,2018-R-CS-760-15-C,3,2,2,15,C,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,62,9,17
2018-R-CS-760,2018,2018-R-CS-760-15,2018-R-CS-760-15-D,3,2,2,15,D,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,64,9,23
2018-R-CS-760,2018,2018-R-CS-760-15,2018-R-CS-760-15-E,3,2,2,15,E,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,63,10,40
2018-R-CS-760,2018,2018-R-CS-760-18,2018-R-CS-760-18-A,3,2,3,18,A,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,66,10,49
2018-R-CS-760,2018,2018-R-CS-760-18,2018-R-CS-760-18-B,3,2,3,18,B,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,59,8,16
2018-R-CS-760,2018,2018-R-CS-760-18,2018-R-CS-760-18-C,3,2,3,18,C,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,67,9,43
2018-R-CS-760,2018,2018-R-CS-760-18,2018-R-CS-760-18-D,3,2,3,18,D,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,60,9,46
2018-R-CS-760,2018,2018-R-CS-760-18,2018-R-CS-760-18-E,3,2,3,18,E,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,69,10,51
2018-R-CS-760,2018,2018-R-CS-760-20,2018-R-CS-760-20-A,4,1,1,20,A,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,63,10,36
2018-R-CS-760,2018,2018-R-CS-760-20,2018-R-CS-760-20-B,4,1,1,20,B,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,7,46,7,28
2018-R-CS-760,2018,2018-R-CS-760-20,2018-R-CS-760-20-C,4,1,1,20,C,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,65,10,33
2018-R-CS-760,2018,2018-R-CS-760-20,2018-R-CS-760-20-D,4,1,1,20,D,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,75,10,50
2018-R-CS-760,2018,2018-R-CS-760-20,2018-R-CS-760-20-E,4,1,1,20,E,plot,Cadenza,LOW,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,65,10,23
2018-R-CS-760,2018,2018-R-CS-760-21,2018-R-CS-760-21-A,4,1,2,21,A,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,65,10,45
2018-R-CS-760,2018,2018-R-CS-760-21,2018-R-CS-760-21-B,4,1,2,21,B,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,60,10,45
2018-R-CS-760,2018,2018-R-CS-760-21,2018-R-CS-760-21-C,4,1,2,21,C,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,11,69,11,53
2018-R-CS-760,2018,2018-R-CS-760-21,2018-R-CS-760-21-D,4,1,2,21,D,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,57,10,26
2018-R-CS-760,2018,2018-R-CS-760-21,2018-R-CS-760-21-E,4,1,2,21,E,plot,Duxford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,59,10,39
2018-R-CS-760,2018,2018-R-CS-760-24,2018-R-CS-760-24-A,4,1,3,24,A,plot,Hereward,HIGH,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,65,10,55
2018-R-CS-760,2018,2018-R-CS-760-24,2018-R-CS-760-24-B,4,1,3,24,B,plot,Hereward,HIGH,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,64,10,42
2018-R-CS-760,2018,2018-R-CS-760-24,2018-R-CS-760-24-C,4,1,3,24,C,plot,Hereward,HIGH,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,67,10,45
2018-R-CS-760,2018,2018-R-CS-760-24,2018-R-CS-760-24-D,4,1,3,24,D,plot,Hereward,HIGH,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,61,9,20
2018-R-CS-760,2018,2018-R-CS-760-24,2018-R-CS-760-24-E,4,1,3,24,E,plot,Hereward,HIGH,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,56,9,30
2018-R-CS-760,2018,2018-R-CS-760-19,2018-R-CS-760-19-A,4,2,1,19,A,plot,Hereford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,60,9,45
2018-R-CS-760,2018,2018-R-CS-760-19,2018-R-CS-760-19-B,4,2,1,19,B,plot,Hereford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,62,9,27
2018-R-CS-760,2018,2018-R-CS-760-19,2018-R-CS-760-19-C,4,2,1,19,C,plot,Hereford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,67,10,28
2018-R-CS-760,2018,2018-R-CS-760-19,2018-R-CS-760-19-D,4,2,1,19,D,plot,Hereford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,57,2,2
2018-R-CS-760,2018,2018-R-CS-760-19,2018-R-CS-760-19-E,4,2,1,19,E,plot,Hereford,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,77,9,18
2018-R-CS-760,2018,2018-R-CS-760-22,2018-R-CS-760-22-A,4,2,2,22,A,plot,Xi19,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,58,10,48
2018-R-CS-760,2018,2018-R-CS-760-22,2018-R-CS-760-22-B,4,2,2,22,B,plot,Xi19,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,60,9,32
2018-R-CS-760,2018,2018-R-CS-760-22,2018-R-CS-760-22-C,4,2,2,22,C,plot,Xi19,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,68,10,26
2018-R-CS-760,2018,2018-R-CS-760-22,2018-R-CS-760-22-D,4,2,2,22,D,plot,Xi19,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,71,10,62
2018-R-CS-760,2018,2018-R-CS-760-22,2018-R-CS-760-22-E,4,2,2,22,E,plot,Xi19,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,67,10,45
2018-R-CS-760,2018,2018-R-CS-760-23,2018-R-CS-760-23-A,4,2,3,23,A,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,9,68,9,44
2018-R-CS-760,2018,2018-R-CS-760-23,2018-R-CS-760-23-B,4,2,3,23,B,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,69,2,2
2018-R-CS-760,2018,2018-R-CS-760-23,2018-R-CS-760-23-C,4,2,3,23,C,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,64,6,6
2018-R-CS-760,2018,2018-R-CS-760-23,2018-R-CS-760-23-D,4,2,3,23,D,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,69,10,31
2018-R-CS-760,2018,2018-R-CS-760-23,2018-R-CS-760-23-E,4,2,3,23,E,plot,Barley - KWS Cassia,TEST,2018-08-22,2018-12-18,post harvest,2018-12-14,2018-11-09,10,75,10,43
